id,idmal,title_romaji,title_english,title_native,season,seasonyear,startdate,enddate,episodes,duration,format,status,source,averagescore,meanscore,popularity,favourites,trending,genres,tags,mainstudio,rankings_json,externallinks_json,is_sequel,genre_count,total_duration,start_year,is_big_studio
178550,59142.0,Unnamed Memory Act.2,Unnamed Memory Season 2,Unnamed Memory Act.2,WINTER,2025,2025-01-07,2025-03-25,12.0,24.0,TV,FINISHED,LIGHT_NOVEL,69.0,70.0,17969,383,1,['Adventure|Fantasy|Romance'],Time Manipulation|Primarily Adult Cast|Magic|Witch|Royal Affairs|Heterosexual|Swordplay|Curses|Dragons|Gore|Medieval|Marriage|Time Loop|Conspiracy|Archery,ENGI,"[{""rank"": 83, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 20, ""type"": ""RATED"", ""year"": 2025, ""season"": ""WINTER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 30, ""type"": ""POPULAR"", ""year"": 2025, ""season"": ""WINTER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://twitter.com/Project_UM""}, {""site"": ""Official Site"", ""url"": ""https://unnamedmemory.com/""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/G9VHN9QXQ/unnamed-memory""}]",False,1,288.0,2025.0,False
179878,59419.0,Project Sekai: Kowareta SEKAI to Utaenai MIKU,COLORFUL STAGE! The Movie: A Miku Who Can't Sing,プロジェクトセカイ 壊れたセカイと歌えないミク,WINTER,2025,2025-01-17,2025-01-17,1.0,105.0,MOVIE,FINISHED,VIDEO_GAME,77.0,77.0,15978,527,1,['Drama|Music'],Primarily Teen Cast|Ensemble Cast|Urban Fantasy|Band|Vocal Synth|Urban|Idol|Isekai|Female Protagonist|Primarily Female Cast|Rehabilitation|Virtual World|Rock Music|Hip-hop Music|Kemonomimi|Nekomimi|Bar|Dancing|Restaurant|Artificial Intelligence,P.A.WORKS,"[{""rank"": 219, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 10, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 7, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://x.com/pjsekai_movie""}, {""site"": ""Official Site"", ""url"": ""https://sh-anime.shochiku.co.jp/pjsekai-movie/""}]",False,1,105.0,2025.0,False
169295,56653.0,BanG Dream! Ave Mujica,Ave Mujica - The Die is Cast -,BanG Dream! Ave Mujica,WINTER,2025,2025-01-02,2025-03-27,13.0,24.0,TV,FINISHED,OTHER,81.0,82.0,15290,1260,1,['Drama|Music|Psychological'],Female Protagonist|Primarily Female Cast|Band|Primarily Teen Cast|Tragedy|Dissociative Identities|Estranged Family|Acting|Full CGI|Yuri|Metal Music|Musical Theater|Rock Music|Disability|Ensemble Cast|LGBTQ+ Themes|Incest|Urban|Orphan|Ojou-sama|Adoption|Yandere|Anti-Hero,SANZIGEN,"[{""rank"": 212, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 16, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 5, ""type"": ""RATED"", ""year"": 2025, ""season"": ""WINTER"", ""allTime"": false, ""context"": ""highest rated""}]","[{""site"": ""Official Site"", ""url"": ""https://anime.bang-dream.com/avemujica/""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/@bang_dream_AveMujica""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/BDP_AveMujica""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/G0XHWM11X/ave-mujica---the-die-is-cast--""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLwLSw1_eDZl322PZfaZqVFMuAmmGGephH""}]",True,1,312.0,2025.0,False
176234,58484.0,Ishura 2nd Season,ISHURA Season 2,異修羅 第2期,WINTER,2025,2025-01-08,2025-03-26,12.0,24.0,TV,FINISHED,LIGHT_NOVEL,70.0,71.0,13936,261,0,['Action|Drama|Fantasy'],Ensemble Cast|Politics|Primarily Adult Cast|Battle Royale|Tragedy|Gore|Espionage|Dystopian|Isekai|Desert|Military|CGI|Anachronism|Vampire|Dragons|Robots|Disability|Goblin|Chimera,Passione,"[{""rank"": 72, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 18, ""type"": ""RATED"", ""year"": 2025, ""season"": ""WINTER"", ""allTime"": false, ""context"": ""highest rated""}]","[{""site"": ""Official Site"", ""url"": ""https://ishura-anime.com/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/ishura_anime""}, {""site"": ""Hulu"", ""url"": ""https://www.hulu.com/series/811bac64-a492-4f1e-ba7a-393c825daeec""}, {""site"": ""Disney Plus"", ""url"": ""https://www.disneyplus.com/series/ishura/hQ0p1WPHHQmZ""}, {""site"": ""Hulu"", ""url"": ""https://www.hulu.com/series/f441baba-0f6b-4d5b-9fa7-bd16766023f8""}]",True,1,288.0,2025.0,False
175409,58259.0,"Douse, Koishite Shimaunda.","Anyway, I'm Falling in Love with You.",どうせ、恋してしまうんだ。,WINTER,2025,2025-01-10,2025-03-28,12.0,24.0,TV,FINISHED,MANGA,59.0,59.0,13027,152,4,['Drama|Romance'],Shoujo|Male Harem|Female Protagonist|Primarily Male Cast|Coastal|LGBTQ+ Themes|Drawing|Heterosexual|Swimming|School,TYPHOON GRAPHICS,[],"[{""site"": ""Twitter"", ""url"": ""https://twitter.com/koishima_pr""}, {""site"": ""Official Site"", ""url"": ""https://koishima-pr.com/""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GJ0H7QGGM/anyway-im-falling-in-love-with-you""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/2124074""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLxSscENEp7JhJgjNYZDJJFH1R3LAsfoq5""}]",False,1,288.0,2025.0,False
170650,57050.0,Kisaki Kyouiku kara Nigetai Watashi,I Want to Escape from Princess Lessons,妃教育から逃げたい私,WINTER,2025,2025-01-05,2025-03-23,12.0,24.0,TV,FINISHED,LIGHT_NOVEL,54.0,54.0,11599,141,0,['Comedy|Fantasy|Romance'],Torture|Female Protagonist|Heterosexual|Arranged Marriage|Royal Affairs|Shoujo|Ojou-sama|Male Protagonist|Foreign|Fishing,EMT Squared,[],"[{""site"": ""Official Site"", ""url"": ""https://kisakikyouiku.com/""}, {""site"": ""Twitter"", ""url"": ""https://x.com/kisakikyouiku""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/G9VHN9QQ4/i-want-to-escape-from-princess-lessons""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLwLSw1_eDZl1DlUDCVK433fUMRHqlggDM""}]",False,1,288.0,2025.0,False
170916,57152.0,Mahoutsukai no Yakusoku,Promise of Wizard,魔法使いの約束,WINTER,2025,2025-01-06,2025-03-24,12.0,24.0,TV,FINISHED,VIDEO_GAME,52.0,53.0,11486,149,1,['Fantasy'],Magic|Isekai|Ensemble Cast|Primarily Male Cast|Female Protagonist|Josei|Witch|Male Harem|Primarily Adult Cast|Twins|War,LIDENFILMS,[],"[{""site"": ""Official Site"", ""url"": ""https://sh-anime.shochiku.co.jp/mahoyaku-anime/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/mahoyaku_anime""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GXJHM3GG8/promise-of-wizard""}]",False,1,288.0,2025.0,False
145740,51119.0,Grisaia: Phantom Trigger,Grisaia: Phantom Trigger,グリザイア：ファントムトリガー,WINTER,2025,2025-01-02,2025-03-27,13.0,25.0,TV,FINISHED,VISUAL_NOVEL,62.0,63.0,11126,166,0,['Action'],Primarily Female Cast|Guns|Amnesia|Military|Tragedy|War|Gore|Assassins|Terrorism|Time Skip|Swordplay|LGBTQ+ Themes,Bibury Animation Studios,[],"[{""site"": ""Official Site"", ""url"": ""https://grisaia-pt.com/gptanime/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/grisaia_fw/""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GW4HM7WWV/grisaia-phantom-trigger""}]",False,1,325.0,2025.0,False
177159,58739.0,Momentary Lily,Momentary Lily,もめんたりー・リリィ,WINTER,2025,2025-01-02,2025-03-27,13.0,24.0,TV,FINISHED,ORIGINAL,55.0,55.0,11082,152,0,['Action|Adventure|Mystery|Sci-Fi|Slice of Life'],Tragedy|Post-Apocalyptic|Urban|Primarily Teen Cast|Aliens|Primarily Female Cast|Survival|Clone|Female Protagonist|Food|Amnesia|Swordplay|Henshin|Super Power|Video Games|Urban Fantasy|Artificial Intelligence|CGI|Cute Girls Doing Cute Things|Memory Manipulation|Chibi|LGBTQ+ Themes,GoHands,[],"[{""site"": ""Twitter"", ""url"": ""https://twitter.com/MML_animePR""}, {""site"": ""Official Site"", ""url"": ""https://sh-anime.shochiku.co.jp/momentary-lily/""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GG5H5XQQ5/momentary-lily""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/2124185""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLwLSw1_eDZl3ML-kzI3sjoetbnmSaealc""}]",False,1,312.0,2025.0,False
178495,59136.0,Tasokare Hotel,TASOKARE HOTEL,誰ソ彼ホテル,WINTER,2025,2025-01-03,2025-03-21,12.0,24.0,ONA,FINISHED,VIDEO_GAME,69.0,70.0,10734,145,0,['Mystery|Supernatural'],Amnesia|Female Protagonist|Afterlife|Inn|Work|Ghost|Shapeshifting|Episodic|Tragedy|Idol|Crime|Desert|Butler|Guns,PRA,"[{""rank"": 23, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 25, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://anime-tasokarehotel.com/""}, {""site"": ""TikTok"", ""url"": ""https://www.tiktok.com/@tasokare_hotel""}, {""site"": ""Twitter"", ""url"": ""https://x.com/TKH__A""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/@TASOKARE_HOTEL""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/2123944""}, {""site"": ""Amazon Prime Video"", ""url"": ""https://www.amazon.com/dp/B0DLHBH9YM""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLhGamQZtJ7K9QtAw-sIhv1v8j7UZPGk5R""}]",False,1,288.0,2025.0,False
174596,58066.0,Sorairo Utility (TV),Sorairo Utility (TV),空色ユーティリティ (TV),WINTER,2025,2025-01-04,2025-03-22,12.0,24.0,TV,FINISHED,ORIGINAL,70.0,71.0,10423,148,0,['Slice of Life|Sports'],Female Protagonist|Golf|Cute Girls Doing Cute Things|Outdoor Activities|Primarily Female Cast|Urban|Iyashikei|Otaku Culture|Work|School|Shogi|CGI|Maids,Yostar Pictures,"[{""rank"": 71, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 17, ""type"": ""RATED"", ""year"": 2025, ""season"": ""WINTER"", ""allTime"": false, ""context"": ""highest rated""}]","[{""site"": ""Official Site"", ""url"": ""https://anime-sorairo-utility.com/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/sorairo_utility""}, {""site"": ""HIDIVE"", ""url"": ""https://www.hidive.com/season/28112""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLxSscENEp7JhMSCE12UK6Au5HYWL2FLGr""}]",True,1,288.0,2025.0,False
154064,54740.0,MAKE A GIRL,,メイクアガール,WINTER,2025,2025-01-31,2025-01-31,1.0,90.0,MOVIE,FINISHED,OTHER,58.0,63.0,9745,99,0,['Romance'],Full CGI|Artificial Intelligence|Robots|Software Development|Fake Relationship|Heterosexual|Real Robot,Yasuda Genshou Studio by Xenotoon,"[{""rank"": 25, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 10, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://twitter.com/make_a_girl_pr""}, {""site"": ""Official Site"", ""url"": ""https://make-a-girl.com/""}, {""site"": ""TikTok"", ""url"": ""https://www.tiktok.com/@make_a_girl_pr""}]",False,1,90.0,2025.0,False
154392,52967.0,Versailles no Bara Movie,The Rose of Versailles,劇場版 ベルサイユのばら,WINTER,2025,2025-01-31,2025-01-31,1.0,113.0,MOVIE,FINISHED,MANGA,61.0,62.0,9289,95,1,['Adventure|Drama|Romance'],Shoujo|Historical|Foreign|Musical Theater|Unrequited Love|Military|Tragedy|Female Protagonist|Time Skip|Ojou-sama|Royal Affairs|Primarily Adult Cast|Heterosexual|War|Crossdressing|Swordplay|Guns|Medieval|Gender Bending|Cheating|Class Struggle,MAPPA,"[{""rank"": 21, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 11, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://verbara-movie.jp/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/verbara_movie""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/@verbara-movie""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/81177638""}]",True,1,113.0,2025.0,True
182158,59957.0,Senpai wa Otokonoko: Ame Nochi Hare,Senpai is an Otokonoko Movie: Sunshine After the Rain,先輩はおとこのこ あめのち晴れ,WINTER,2025,2025-02-14,2025-02-14,1.0,82.0,MOVIE,FINISHED,MANGA,71.0,73.0,6912,79,0,['Comedy|Drama|Romance'],Crossdressing|LGBTQ+ Themes|Agender|Love Triangle|Coming of Age|Femboy|Primarily Teen Cast|Found Family|School|Family Life|Bullying|Josei|Basketball,project No.9,"[{""rank"": 14, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 15, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://x.com/painoko_anime/""}, {""site"": ""Official Site"", ""url"": ""https://senpaiha-otokonoko.com/""}, {""site"": ""TikTok"", ""url"": ""https://www.tiktok.com/@painoko_anime""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GW4HM7WP9/senpai-is-an-otokonoko""}]",False,1,82.0,2025.0,False
178312,59113.0,FARMAGIA,Farmagia,ファーマギア,WINTER,2025,2025-01-10,2025-03-28,12.0,24.0,TV,FINISHED,VIDEO_GAME,50.0,51.0,6647,86,0,['Fantasy'],Ensemble Cast|Proxy Battle|Magic|Animals|War|Conspiracy|CGI|Horticulture|Agriculture,Bridge,[],"[{""site"": ""Official Site"", ""url"": ""https://anime-farmagia.marv.jp/""}, {""site"": ""Twitter"", ""url"": ""https://x.com/FARMAGIA_PR""}, {""site"": ""TikTok"", ""url"": ""https://www.tiktok.com/@farmagia_official""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GP5HJ8447/farmagia""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLxSscENEp7Jju9jZyfPvPCWVljX8k4yjY""}]",False,1,288.0,2025.0,False
175422,58265.0,Baban Baban Ban Vampire,Babanba Banban Vampire,ババンババンバンバンパイア,WINTER,2025,2025-01-11,2025-03-29,12.0,23.0,TV,FINISHED,MANGA,60.0,61.0,6452,88,0,['Comedy|Romance|Supernatural'],Vampire|Male Protagonist|Age Gap|Urban Fantasy|Unrequited Love|Love Triangle|Virginity|Mixed Gender Harem|Boys' Love|LGBTQ+ Themes|Nudity|Shounen|Urban|Heterosexual|School|Delinquents|Acting|Work|Teacher|Historical|Samurai|Gyaru|Surreal Comedy|Revenge,Gaina,[],"[{""site"": ""Twitter"", ""url"": ""https://x.com/bababa_anime""}, {""site"": ""Official Site"", ""url"": ""https://bababa-anime.com/""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/81949674""}]",True,1,276.0,2025.0,False
179852,59408.0,Mononoke: Hinezumi,Mononoke The Movie: Chapter II - The Ashes of Rage,モノノ怪 火鼠,WINTER,2025,2025-03-14,2025-03-14,1.0,74.0,MOVIE,FINISHED,ORIGINAL,82.0,83.0,5748,156,0,['Fantasy|Horror|Mystery|Psychological|Supernatural'],Tragedy|Politics|Pregnancy|Royal Affairs|Class Struggle|Youkai|Suicide|Male Protagonist|Tanned Skin,EOTA,"[{""rank"": 62, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 5, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 17, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://www.mononoke-movie.com/""}, {""site"": ""Twitter"", ""url"": ""https://x.com/anime_mononoke""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/81580575""}]",False,1,74.0,2025.0,False
185073,60407.0,Kimi to Idol Precure♪,You and Idol Precure ♪,キミとアイドルプリキュア♪,WINTER,2025,2025-02-02,,49.0,24.0,TV,RELEASING,ORIGINAL,72.0,75.0,3887,98,3,['Action|Fantasy|Mahou Shoujo|Music'],Female Protagonist|Primarily Female Cast|Idol|Dancing|Cute Girls Doing Cute Things|Henshin|Magic|Fairy|Kids|Urban Fantasy|Urban|School|Episodic|Tokusatsu|Amnesia|CGI|Restaurant|Advertisement|Yuri|Makeup|Isekai|LGBTQ+ Themes,Toei Animation,"[{""rank"": 63, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 14, ""type"": ""RATED"", ""year"": 2025, ""season"": ""WINTER"", ""allTime"": false, ""context"": ""highest rated""}]","[{""site"": ""Official Site"", ""url"": ""https://www.toei-anim.co.jp/tv/you-and-idol_precure/""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/@precure/videos""}, {""site"": ""Twitter"", ""url"": ""https://x.com/TVanime_precure""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GDKHZEJJQ/you-and-idol-precure-""}]",False,1,1176.0,2025.0,False
187225,,LOS ANGELES LAKERS x ONE PIECE,,LOS ANGELES LAKERS x ONE PIECE,WINTER,2025,2025-02-28,2025-02-28,1.0,1.0,SPECIAL,FINISHED,ORIGINAL,77.0,78.0,3828,59,0,['Action|Comedy|Fantasy|Sports'],Basketball|Super Power|Shounen|Male Protagonist,,[],"[{""site"": ""YouTube"", ""url"": ""https://www.youtube.com/watch?v=VfKwPIbycbg""}]",False,1,1.0,2025.0,False
181440,59843.0,Aldnoah.Zero: Ame no Danshou - The Penultimate Truth,,アルドノア・ゼロ 雨の断章 -The Penultimate Truth-,WINTER,2025,2025-03-26,2025-03-26,1.0,23.0,OVA,FINISHED,ORIGINAL,60.0,63.0,3704,35,0,['Fantasy|Mecha|Sci-Fi'],Philosophy|Military|Male Protagonist|Space|War|Super Robot|Real Robot|Space Opera,Aniplex,"[{""rank"": 4, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 3, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://x.com/aldnoahzero/""}, {""site"": ""Official Site"", ""url"": ""http://www.aldnoahzero.com/""}]",False,1,23.0,2025.0,False
177778,58964.0,Batman Ninja vs. Yakuza League,Batman Ninja vs. Yakuza League,ニンジャバットマン対ヤクザリーグ,WINTER,2025,2025-03-21,2025-03-21,1.0,89.0,MOVIE,FINISHED,OTHER,68.0,70.0,3520,55,0,['Action|Sci-Fi'],Superhero|Yakuza|Male Protagonist|Anachronism|Samurai|Real Robot|Super Robot|Aliens|CGI|Primarily Adult Cast|Super Power|Ninja|Time Manipulation|Foreign|Full CGI|Ensemble Cast|Primarily Male Cast,Kamikaze Douga,"[{""rank"": 18, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 19, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://wwws.warnerbros.co.jp/batman-ninja/""}, {""site"": ""Amazon Prime Video"", ""url"": ""https://www.amazon.com/dp/B0DX1X29CB""}]",True,1,89.0,2025.0,False
185714,60666.0,Aldnoah.Zero (Re+),,アルドノア・ゼロ（Re+）,WINTER,2025,2025-02-28,2025-02-28,1.0,120.0,MOVIE,FINISHED,ORIGINAL,57.0,67.0,2992,43,0,['Action|Drama|Mecha|Sci-Fi'],Super Robot,A-1 Pictures,"[{""rank"": 27, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 21, ""type"": ""POPULAR"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://x.com/aldnoahzero""}, {""site"": ""Official Site"", ""url"": ""https://www.aldnoahzero.com/Re-plus/""}]",False,1,120.0,2025.0,True
162722,54717.0,Mahoutsukai Precure!! MIRAI DAYS,Witchy Precure!! ~MIRAI DAYS~,魔法つかいプリキュア！！～MIRAI DAYS～,WINTER,2025,2025-01-12,2025-03-30,12.0,24.0,TV,FINISHED,ORIGINAL,72.0,75.0,2688,71,1,['Action|Fantasy|Mahou Shoujo|Slice of Life'],Female Protagonist|Primarily Female Cast|Isekai|Time Manipulation|Magic|Primarily Adult Cast|Yuri|Witch|College|Henshin|Urban Fantasy|Cute Girls Doing Cute Things|Fairy|Dissociative Identities|Urban|Parenthood|Found Family|Teacher|LGBTQ+ Themes|Robots,Toei Animation,"[{""rank"": 62, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 13, ""type"": ""RATED"", ""year"": 2025, ""season"": ""WINTER"", ""allTime"": false, ""context"": ""highest rated""}]","[{""site"": ""Official Site"", ""url"": ""https://www.toei-anim.co.jp/tv/mahotsukai_precure2""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/precure_15th""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GZJH3D881/witchy-precure-mirai-days""}]",False,1,288.0,2025.0,False
185261,60662.0,Neko ni Naritai Tamagawa-kun,,猫になりたい田万川くん,WINTER,2025,2025-01-05,2025-01-05,1.0,17.0,SPECIAL,FINISHED,MANGA,64.0,67.0,2453,39,0,['Comedy|Romance'],Boys' Love|LGBTQ+ Themes|Cute Boys Doing Cute Things|Male Protagonist|Work|Primarily Adult Cast,,[],[],False,1,17.0,2025.0,False
162921,54769.0,Sousei no Aquarion: Myth of Emotions,AQUARION: Myth of Emotions,想星のアクエリオン Myth of Emotions,WINTER,2025,2025-01-10,2025-03-28,12.0,24.0,TV,FINISHED,ORIGINAL,51.0,52.0,2282,24,0,['Action|Fantasy|Mecha|Mystery|Sci-Fi'],CGI|Super Robot|Coastal|Reincarnation,Satelight,[],"[{""site"": ""Twitter"", ""url"": ""https://twitter.com/AQ_moe/""}, {""site"": ""Official Site"", ""url"": ""https://aq-moe.com/""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/G3KHEVDDD/aquarion-myth-of-emotions""}]",False,1,288.0,2025.0,False
186559,60946.0,Kairyuu to Yuubinya-san,,カイリューとゆうびんやさん,WINTER,2025,2025-02-27,2025-02-27,1.0,14.0,ONA,FINISHED,VIDEO_GAME,74.0,77.0,1847,31,0,['Adventure|Fantasy|Slice of Life'],Work|Female Protagonist|Animals|Dragons|Travel|Creature Taming,CoMix Wave,"[{""rank"": 11, ""type"": ""RATED"", ""year"": 2025, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}]","[{""site"": ""YouTube"", ""url"": ""https://youtu.be/oHgcVr_CRQs""}]",False,1,14.0,2025.0,False
167742,56135.0,UniteUp!: Uni:Birth,UniteUp! -Uni:Birth-,UniteUp! -Uni:Birth-,WINTER,2025,2025-01-11,2025-04-06,12.0,24.0,TV,FINISHED,OTHER,63.0,67.0,1774,29,0,['Music'],Idol|Primarily Male Cast|Male Protagonist|Cute Boys Doing Cute Things|Ensemble Cast|Episodic|Band,CloverWorks,[],"[{""site"": ""Official Site"", ""url"": ""https://uniteup.info/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/project_uniteup""}, {""site"": ""Instagram"", ""url"": ""https://www.instagram.com/project_uniteup""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/c/UniteUpOfficialYouTubeChannel""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GJ0H7Q5J9/uniteup""}]",False,1,288.0,2025.0,True
186148,60749.0,Maomao no Hitorigoto 2nd Season,,猫猫のひとりごと 第2期,WINTER,2025,2025-01-13,2025-07-07,24.0,2.0,ONA,FINISHED,LIGHT_NOVEL,65.0,70.0,1579,30,0,['Comedy'],Chibi|Medicine,Toho,[],"[{""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLtdSPZNWT1AtlB6oZ-OLqZKXwMdMnIDiC""}, {""site"": ""Twitter"", ""url"": ""https://x.com/kusuriya_PR""}]",True,1,48.0,2025.0,False
185992,61271.0,NEET Kunoichi to Naze ka Dousei Hajimemashita OVAs,,ニートくノ一となぜか同棲はじめました OVAs,WINTER,2025,2025-03-29,2025-03-29,2.0,12.0,ONA,FINISHED,MANGA,60.0,62.0,1489,14,0,['Comedy|Ecchi|Romance'],Ninja|Hikikomori|Heterosexual|Coastal|Demons,Quad,[],"[{""site"": ""HIDIVE"", ""url"": ""https://www.hidive.com/season/28115""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/neet_kunoichi""}, {""site"": ""Official Site"", ""url"": ""https://neet-kunoichi.com/""}]",True,1,24.0,2025.0,False
187236,60987.0,Princess Connect! Michibiki no Hatsuhana: Fiore Storia,,プリンセスコネクト！ 導きの初花　- Fiore Storia -,WINTER,2025,2025-02-28,2025-02-28,1.0,26.0,ONA,FINISHED,VIDEO_GAME,62.0,68.0,1456,17,0,['Action|Adventure|Comedy|Fantasy'],Virtual World|Video Games|Isekai|Primarily Female Cast|Fairy|Magic|Medieval,G-angle,[],"[{""site"": ""Twitter"", ""url"": ""https://x.com/priconne_redive""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/watch?v=lDxF3SSvwhc""}]",False,1,26.0,2025.0,False
